Season,0
1981,46.0
1982,39.0
1983,51.0
1984,58.0
1985,69.0
1986,98.0
1987,73.0
1988,91.0
1989,81.0
1990,73.0
1991,84.0
1992,78.0
1993,97.0
1994,50.0
1995,78.0
1996,63.0
1997,83.0
1998,55.0
1999,67.0
2000,101.0
2001,84.0
2002,79.0
2003,66.0
2004,96.0
2005,101.0
2006,70.0
2007,111.0
2008,62.0
2009,74.0
2010,66.0
2011,108.0
2012,97.0
2013,89.0
2014,59.0
2015,111.0
2016,65.0
2017,73.0
2018,80.0
2019,68.0
2020,101.0
2021,72.0
2022,93.0
2023,74.0
2024,99.0
2025,94.0
2026,53.0
2027,79.0
2028,83.0
2029,110.0
2030,98.0
2031,91.0
2032,77.0
2033,78.0
2034,76.0
2035,48.0
2036,99.0
2037,93.0
2038,132.0
2039,113.0
2040,85.0
2041,98.0
2042,81.0
2043,97.0
2044,93.0
2045,78.0
2046,75.0
2047,84.0
2048,102.0
2049,81.0
2050,104.0
2051,98.0
2052,106.0
2053,97.0
2054,134.0
2055,117.0
2056,44.0
2057,95.0
2058,112.0
2059,103.0
2060,122.0
2061,102.0
2062,87.0
2063,88.0
2064,79.0
2065,102.0
2066,130.0
2067,94.0
2068,94.0
2069,84.0
2070,124.0
2071,111.0
2072,95.0
2073,111.0
2074,95.0
2075,123.0
2076,95.0
2077,130.0
2078,95.0
2079,113.0
2080,98.0
2081,122.0
2082,89.0
2083,93.0
2084,112.0
2085,95.0
2086,115.0
2087,101.0
2088,84.0
2089,115.0
2090,141.0
2091,113.0
2092,102.0
2093,123.0
2094,98.0
2095,132.0
2096,117.0
2097,135.0
2098,113.0
