Season,0
1981,55.0
1982,88.0
1983,51.0
1984,65.0
1985,58.0
1986,86.0
1987,82.0
1988,98.0
1989,77.0
1990,91.0
1991,83.0
1992,69.0
1993,52.0
1994,56.0
1995,53.0
1996,86.0
1997,85.0
1998,74.0
1999,72.0
2000,103.0
2001,85.0
2002,74.0
2003,83.0
2004,90.0
2005,67.0
2006,98.0
2007,94.0
2008,45.0
2009,81.0
2010,98.0
2011,86.0
2012,95.0
2013,121.0
2014,80.0
2015,85.0
2016,85.0
2017,87.0
2018,98.0
2019,80.0
2020,70.0
2021,79.0
2022,67.0
2023,117.0
2024,95.0
2025,71.0
2026,103.0
2027,77.0
2028,95.0
2029,70.0
2030,77.0
2031,85.0
2032,87.0
2033,122.0
2034,87.0
2035,68.0
2036,84.0
2037,79.0
2038,101.0
2039,84.0
2040,86.0
2041,60.0
2042,70.0
2043,75.0
2044,105.0
2045,73.0
2046,90.0
2047,90.0
2048,109.0
2049,105.0
2050,79.0
2051,110.0
2052,112.0
2053,99.0
2054,69.0
2055,81.0
2056,80.0
2057,89.0
2058,80.0
2059,76.0
2060,99.0
2061,95.0
2062,110.0
2063,100.0
2064,85.0
2065,103.0
2066,87.0
2067,107.0
2068,92.0
2069,77.0
2070,119.0
2071,92.0
2072,69.0
2073,80.0
2074,90.0
2075,108.0
2076,97.0
2077,66.0
2078,102.0
2079,113.0
2080,98.0
2081,100.0
2082,92.0
2083,86.0
2084,84.0
2085,117.0
2086,79.0
2087,84.0
2088,108.0
2089,50.0
2090,89.0
2091,83.0
2092,107.0
2093,76.0
2094,98.0
2095,103.0
2096,93.0
2097,101.0
2098,87.0
