Season,0
1981,48.0
1982,41.0
1983,67.0
1984,97.0
1985,66.0
1986,72.0
1987,50.0
1988,59.0
1989,43.0
1990,73.0
1991,79.0
1992,90.0
1993,69.0
1994,53.0
1995,88.0
1996,119.0
1997,82.0
1998,84.0
1999,68.0
2000,108.0
2001,89.0
2002,93.0
2003,98.0
2004,71.0
2005,60.0
2006,81.0
2007,96.0
2008,101.0
2009,70.0
2010,111.0
2011,84.0
2012,54.0
2013,91.0
2014,65.0
2015,65.0
2016,84.0
2017,106.0
2018,51.0
2019,72.0
2020,102.0
2021,89.0
2022,71.0
2023,69.0
2024,68.0
2025,105.0
2026,120.0
2027,85.0
2028,93.0
2029,60.0
2030,83.0
2031,105.0
2032,96.0
2033,91.0
2034,106.0
2035,110.0
2036,68.0
2037,104.0
2038,103.0
2039,111.0
2040,79.0
2041,87.0
2042,102.0
2043,80.0
2044,79.0
2045,97.0
2046,66.0
2047,118.0
2048,100.0
2049,65.0
2050,102.0
2051,91.0
2052,104.0
2053,124.0
2054,125.0
2055,102.0
2056,96.0
2057,103.0
2058,122.0
2059,108.0
2060,70.0
2061,61.0
2062,95.0
2063,85.0
2064,101.0
2065,106.0
2066,73.0
2067,58.0
2068,76.0
2069,93.0
2070,73.0
2071,99.0
2072,89.0
2073,98.0
2074,145.0
2075,87.0
2076,115.0
2077,92.0
2078,98.0
2079,126.0
2080,112.0
2081,72.0
2082,93.0
2083,120.0
2084,110.0
2085,102.0
2086,80.0
2087,90.0
2088,88.0
2089,84.0
2090,94.0
2091,100.0
2092,115.0
2093,120.0
2094,116.0
2095,105.0
2096,138.0
2097,91.0
2098,88.0
