Season,0
1981,101.0
1982,59.0
1983,53.0
1984,71.0
1985,48.0
1986,48.0
1987,72.0
1988,85.0
1989,81.0
1990,86.0
1991,47.0
1992,56.0
1993,57.0
1994,84.0
1995,81.0
1996,60.0
1997,79.0
1998,60.0
1999,89.0
2000,96.0
2001,73.0
2002,92.0
2003,87.0
2004,59.0
2005,62.0
2006,73.0
2007,86.0
2008,92.0
2009,92.0
2010,91.0
2011,81.0
2012,92.0
2013,75.0
2014,113.0
2015,79.0
2016,89.0
2017,72.0
2018,98.0
2019,88.0
2020,103.0
2021,115.0
2022,80.0
2023,69.0
2024,115.0
2025,107.0
2026,74.0
2027,71.0
2028,85.0
2029,79.0
2030,84.0
2031,107.0
2032,66.0
2033,72.0
2034,71.0
2035,63.0
2036,80.0
2037,97.0
2038,78.0
2039,98.0
2040,73.0
2041,62.0
2042,89.0
2043,84.0
2044,99.0
2045,80.0
2046,84.0
2047,87.0
2048,82.0
2049,73.0
2050,113.0
2051,83.0
2052,62.0
2053,111.0
2054,78.0
2055,54.0
2056,103.0
2057,74.0
2058,100.0
2059,97.0
2060,88.0
2061,108.0
2062,74.0
2063,109.0
2064,87.0
2065,119.0
2066,99.0
2067,74.0
2068,97.0
2069,89.0
2070,94.0
2071,67.0
2072,90.0
2073,101.0
2074,81.0
2075,71.0
2076,111.0
2077,116.0
2078,87.0
2079,78.0
2080,73.0
2081,100.0
2082,87.0
2083,113.0
2084,86.0
2085,102.0
2086,68.0
2087,76.0
2088,114.0
2089,113.0
2090,117.0
2091,119.0
2092,83.0
2093,80.0
2094,70.0
2095,109.0
2096,101.0
2097,103.0
2098,81.0
