Season,0
1981,53.0
1982,93.0
1983,53.0
1984,71.0
1985,74.0
1986,60.0
1987,74.0
1988,98.0
1989,74.0
1990,87.0
1991,83.0
1992,75.0
1993,69.0
1994,54.0
1995,90.0
1996,73.0
1997,59.0
1998,78.0
1999,73.0
2000,90.0
2001,92.0
2002,72.0
2003,76.0
2004,96.0
2005,77.0
2006,68.0
2007,77.0
2008,84.0
2009,85.0
2010,89.0
2011,87.0
2012,91.0
2013,67.0
2014,91.0
2015,91.0
2016,77.0
2017,86.0
2018,81.0
2019,87.0
2020,93.0
2021,77.0
2022,83.0
2023,85.0
2024,105.0
2025,117.0
2026,93.0
2027,87.0
2028,110.0
2029,114.0
2030,122.0
2031,100.0
2032,115.0
2033,82.0
2034,92.0
2035,86.0
2036,90.0
2037,92.0
2038,99.0
2039,107.0
2040,76.0
2041,106.0
2042,116.0
2043,99.0
2044,96.0
2045,97.0
2046,100.0
2047,89.0
2048,67.0
2049,127.0
2050,100.0
2051,107.0
2052,76.0
2053,130.0
2054,102.0
2055,110.0
2056,101.0
2057,136.0
2058,148.0
2059,98.0
2060,132.0
2061,116.0
2062,101.0
2063,120.0
2064,112.0
2065,119.0
2066,118.0
2067,116.0
2068,134.0
2069,108.0
2070,129.0
2071,112.0
2072,134.0
2073,105.0
2074,135.0
2075,136.0
2076,108.0
2077,136.0
2078,133.0
2079,138.0
2080,146.0
2081,152.0
2082,132.0
2083,118.0
2084,116.0
2085,126.0
2086,144.0
2087,127.0
2088,149.0
2089,124.0
2090,144.0
2091,93.0
2092,119.0
2093,122.0
2094,135.0
2095,161.0
2096,135.0
2097,137.0
2098,133.0
