Season,0
1981,70.0
1982,94.0
1983,70.0
1984,51.0
1985,68.0
1986,91.0
1987,68.0
1988,81.0
1989,75.0
1990,66.0
1991,88.0
1992,67.0
1993,67.0
1994,92.0
1995,74.0
1996,67.0
1997,61.0
1998,61.0
1999,80.0
2000,104.0
2001,70.0
2002,74.0
2003,92.0
2004,104.0
2005,94.0
2006,44.0
2007,86.0
2008,97.0
2009,69.0
2010,74.0
2011,86.0
2012,73.0
2013,49.0
2014,86.0
2015,85.0
2016,83.0
2017,65.0
2018,98.0
2019,99.0
2020,123.0
2021,80.0
2022,56.0
2023,72.0
2024,107.0
2025,81.0
2026,97.0
2027,74.0
2028,56.0
2029,80.0
2030,63.0
2031,92.0
2032,71.0
2033,105.0
2034,120.0
2035,90.0
2036,101.0
2037,68.0
2038,101.0
2039,81.0
2040,88.0
2041,105.0
2042,70.0
2043,120.0
2044,103.0
2045,73.0
2046,89.0
2047,98.0
2048,112.0
2049,114.0
2050,95.0
2051,69.0
2052,74.0
2053,113.0
2054,93.0
2055,117.0
2056,66.0
2057,89.0
2058,105.0
2059,83.0
2060,48.0
2061,82.0
2062,95.0
2063,106.0
2064,82.0
2065,85.0
2066,100.0
2067,107.0
2068,92.0
2069,82.0
2070,96.0
2071,87.0
2072,105.0
2073,118.0
2074,80.0
2075,106.0
2076,86.0
2077,67.0
2078,100.0
2079,141.0
2080,103.0
2081,86.0
2082,56.0
2083,65.0
2084,88.0
2085,103.0
2086,82.0
2087,69.0
2088,106.0
2089,72.0
2090,112.0
2091,118.0
2092,107.0
2093,47.0
2094,88.0
2095,83.0
2096,91.0
2097,80.0
2098,87.0
