Season,0
1981,82.0
1982,72.0
1983,64.0
1984,44.0
1985,87.0
1986,73.0
1987,79.0
1988,91.0
1989,73.0
1990,72.0
1991,85.0
1992,73.0
1993,85.0
1994,93.0
1995,86.0
1996,72.0
1997,81.0
1998,81.0
1999,93.0
2000,89.0
2001,74.0
2002,69.0
2003,69.0
2004,58.0
2005,115.0
2006,74.0
2007,57.0
2008,85.0
2009,83.0
2010,96.0
2011,64.0
2012,81.0
2013,107.0
2014,81.0
2015,100.0
2016,73.0
2017,73.0
2018,77.0
2019,99.0
2020,85.0
2021,78.0
2022,102.0
2023,105.0
2024,117.0
2025,112.0
2026,97.0
2027,103.0
2028,91.0
2029,116.0
2030,103.0
2031,84.0
2032,85.0
2033,102.0
2034,76.0
2035,87.0
2036,97.0
2037,78.0
2038,102.0
2039,99.0
2040,129.0
2041,104.0
2042,113.0
2043,97.0
2044,87.0
2045,98.0
2046,105.0
2047,114.0
2048,78.0
2049,108.0
2050,111.0
2051,88.0
2052,112.0
2053,108.0
2054,133.0
2055,109.0
2056,122.0
2057,85.0
2058,99.0
2059,115.0
2060,119.0
2061,115.0
2062,117.0
2063,92.0
2064,126.0
2065,135.0
2066,121.0
2067,114.0
2068,140.0
2069,126.0
2070,145.0
2071,149.0
2072,114.0
2073,124.0
2074,101.0
2075,100.0
2076,133.0
2077,123.0
2078,108.0
2079,141.0
2080,114.0
2081,138.0
2082,142.0
2083,132.0
2084,131.0
2085,146.0
2086,115.0
2087,161.0
2088,153.0
2089,141.0
2090,127.0
2091,149.0
2092,119.0
2093,116.0
2094,150.0
2095,160.0
2096,130.0
2097,146.0
2098,143.0
