Season,0
1981,73.0
1982,82.0
1983,72.0
1984,65.0
1985,76.0
1986,72.0
1987,92.0
1988,84.0
1989,85.0
1990,72.0
1991,78.0
1992,93.0
1993,116.0
1994,55.0
1995,71.0
1996,70.0
1997,79.0
1998,114.0
1999,87.0
2000,109.0
2001,73.0
2002,70.0
2003,93.0
2004,114.0
2005,72.0
2006,93.0
2007,74.0
2008,77.0
2009,67.0
2010,99.0
2011,88.0
2012,74.0
2013,80.0
2014,97.0
2015,90.0
2016,94.0
2017,101.0
2018,102.0
2019,86.0
2020,74.0
2021,92.0
2022,50.0
2023,65.0
2024,78.0
2025,119.0
2026,72.0
2027,88.0
2028,85.0
2029,73.0
2030,96.0
2031,96.0
2032,84.0
2033,101.0
2034,111.0
2035,108.0
2036,91.0
2037,88.0
2038,79.0
2039,103.0
2040,118.0
2041,123.0
2042,109.0
2043,85.0
2044,107.0
2045,114.0
2046,89.0
2047,92.0
2048,122.0
2049,116.0
2050,109.0
2051,81.0
2052,104.0
2053,118.0
2054,120.0
2055,113.0
2056,104.0
2057,104.0
2058,142.0
2059,148.0
2060,132.0
2061,109.0
2062,131.0
2063,132.0
2064,114.0
2065,105.0
2066,112.0
2067,118.0
2068,110.0
2069,124.0
2070,114.0
2071,106.0
2072,136.0
2073,106.0
2074,143.0
2075,137.0
2076,121.0
2077,151.0
2078,97.0
2079,154.0
2080,107.0
2081,105.0
2082,130.0
2083,133.0
2084,118.0
2085,132.0
2086,135.0
2087,158.0
2088,167.0
2089,147.0
2090,130.0
2091,115.0
2092,149.0
2093,123.0
2094,141.0
2095,139.0
2096,127.0
2097,161.0
2098,126.0
