Season,0
1981,40.0
1982,32.0
1983,64.0
1984,89.0
1985,59.0
1986,67.0
1987,49.0
1988,50.0
1989,39.0
1990,65.0
1991,77.0
1992,81.0
1993,61.0
1994,48.0
1995,81.0
1996,106.0
1997,74.0
1998,80.0
1999,61.0
2000,101.0
2001,87.0
2002,89.0
2003,93.0
2004,64.0
2005,56.0
2006,73.0
2007,90.0
2008,95.0
2009,62.0
2010,107.0
2011,79.0
2012,48.0
2013,82.0
2014,55.0
2015,55.0
2016,80.0
2017,98.0
2018,47.0
2019,67.0
2020,96.0
2021,85.0
2022,62.0
2023,61.0
2024,64.0
2025,100.0
2026,111.0
2027,80.0
2028,86.0
2029,49.0
2030,78.0
2031,103.0
2032,89.0
2033,87.0
2034,93.0
2035,102.0
2036,64.0
2037,99.0
2038,92.0
2039,102.0
2040,73.0
2041,80.0
2042,94.0
2043,70.0
2044,73.0
2045,91.0
2046,62.0
2047,114.0
2048,86.0
2049,57.0
2050,94.0
2051,80.0
2052,100.0
2053,117.0
2054,124.0
2055,97.0
2056,87.0
2057,101.0
2058,110.0
2059,103.0
2060,65.0
2061,58.0
2062,90.0
2063,80.0
2064,92.0
2065,101.0
2066,67.0
2067,48.0
2068,72.0
2069,85.0
2070,69.0
2071,92.0
2072,74.0
2073,93.0
2074,141.0
2075,82.0
2076,112.0
2077,86.0
2078,87.0
2079,119.0
2080,108.0
2081,67.0
2082,89.0
2083,118.0
2084,103.0
2085,97.0
2086,77.0
2087,86.0
2088,87.0
2089,77.0
2090,84.0
2091,96.0
2092,114.0
2093,108.0
2094,112.0
2095,96.0
2096,134.0
2097,82.0
2098,81.0
