Season,0
1981,70.0
1982,93.0
1983,67.0
1984,52.0
1985,69.0
1986,92.0
1987,70.0
1988,82.0
1989,77.0
1990,66.0
1991,90.0
1992,68.0
1993,69.0
1994,94.0
1995,75.0
1996,69.0
1997,64.0
1998,64.0
1999,77.0
2000,108.0
2001,73.0
2002,75.0
2003,96.0
2004,104.0
2005,96.0
2006,46.0
2007,85.0
2008,98.0
2009,70.0
2010,74.0
2011,87.0
2012,76.0
2013,52.0
2014,88.0
2015,87.0
2016,85.0
2017,67.0
2018,100.0
2019,101.0
2020,125.0
2021,81.0
2022,59.0
2023,72.0
2024,108.0
2025,83.0
2026,97.0
2027,77.0
2028,58.0
2029,81.0
2030,66.0
2031,97.0
2032,75.0
2033,107.0
2034,118.0
2035,91.0
2036,102.0
2037,70.0
2038,103.0
2039,81.0
2040,89.0
2041,106.0
2042,70.0
2043,118.0
2044,104.0
2045,76.0
2046,93.0
2047,102.0
2048,110.0
2049,118.0
2050,97.0
2051,70.0
2052,76.0
2053,112.0
2054,93.0
2055,117.0
2056,69.0
2057,90.0
2058,109.0
2059,82.0
2060,48.0
2061,84.0
2062,94.0
2063,107.0
2064,81.0
2065,86.0
2066,100.0
2067,110.0
2068,93.0
2069,83.0
2070,98.0
2071,88.0
2072,105.0
2073,120.0
2074,80.0
2075,108.0
2076,86.0
2077,68.0
2078,101.0
2079,143.0
2080,104.0
2081,86.0
2082,60.0
2083,66.0
2084,91.0
2085,106.0
2086,85.0
2087,71.0
2088,107.0
2089,71.0
2090,114.0
2091,118.0
2092,109.0
2093,51.0
2094,92.0
2095,85.0
2096,92.0
2097,79.0
2098,87.0
