Season,0
1981,51.0
1982,44.0
1983,70.0
1984,97.0
1985,72.0
1986,72.0
1987,52.0
1988,60.0
1989,47.0
1990,76.0
1991,80.0
1992,91.0
1993,70.0
1994,54.0
1995,88.0
1996,121.0
1997,85.0
1998,88.0
1999,70.0
2000,111.0
2001,90.0
2002,95.0
2003,100.0
2004,73.0
2005,62.0
2006,83.0
2007,96.0
2008,101.0
2009,74.0
2010,112.0
2011,88.0
2012,56.0
2013,97.0
2014,67.0
2015,71.0
2016,87.0
2017,106.0
2018,54.0
2019,73.0
2020,102.0
2021,90.0
2022,75.0
2023,71.0
2024,71.0
2025,106.0
2026,121.0
2027,85.0
2028,98.0
2029,61.0
2030,84.0
2031,105.0
2032,98.0
2033,94.0
2034,108.0
2035,110.0
2036,70.0
2037,104.0
2038,106.0
2039,114.0
2040,80.0
2041,88.0
2042,105.0
2043,82.0
2044,79.0
2045,100.0
2046,69.0
2047,120.0
2048,104.0
2049,67.0
2050,104.0
2051,92.0
2052,104.0
2053,126.0
2054,126.0
2055,103.0
2056,99.0
2057,103.0
2058,123.0
2059,109.0
2060,71.0
2061,64.0
2062,96.0
2063,89.0
2064,103.0
2065,111.0
2066,75.0
2067,59.0
2068,78.0
2069,94.0
2070,74.0
2071,101.0
2072,92.0
2073,100.0
2074,146.0
2075,88.0
2076,119.0
2077,94.0
2078,101.0
2079,131.0
2080,117.0
2081,76.0
2082,95.0
2083,122.0
2084,113.0
2085,106.0
2086,83.0
2087,92.0
2088,88.0
2089,89.0
2090,95.0
2091,101.0
2092,116.0
2093,124.0
2094,117.0
2095,106.0
2096,138.0
2097,93.0
2098,89.0
