Season,0
1981,56.0
1982,98.0
1983,53.0
1984,76.0
1985,77.0
1986,62.0
1987,79.0
1988,98.0
1989,78.0
1990,88.0
1991,85.0
1992,76.0
1993,71.0
1994,56.0
1995,93.0
1996,76.0
1997,63.0
1998,81.0
1999,73.0
2000,93.0
2001,98.0
2002,77.0
2003,80.0
2004,98.0
2005,79.0
2006,74.0
2007,79.0
2008,85.0
2009,87.0
2010,93.0
2011,88.0
2012,94.0
2013,68.0
2014,95.0
2015,96.0
2016,82.0
2017,91.0
2018,85.0
2019,89.0
2020,96.0
2021,78.0
2022,88.0
2023,89.0
2024,110.0
2025,119.0
2026,95.0
2027,89.0
2028,119.0
2029,117.0
2030,127.0
2031,107.0
2032,121.0
2033,86.0
2034,93.0
2035,87.0
2036,91.0
2037,97.0
2038,102.0
2039,114.0
2040,78.0
2041,107.0
2042,116.0
2043,101.0
2044,97.0
2045,97.0
2046,105.0
2047,100.0
2048,69.0
2049,130.0
2050,103.0
2051,108.0
2052,77.0
2053,132.0
2054,104.0
2055,119.0
2056,103.0
2057,136.0
2058,149.0
2059,102.0
2060,136.0
2061,122.0
2062,107.0
2063,120.0
2064,114.0
2065,121.0
2066,120.0
2067,120.0
2068,140.0
2069,111.0
2070,130.0
2071,115.0
2072,136.0
2073,108.0
2074,136.0
2075,137.0
2076,112.0
2077,139.0
2078,134.0
2079,140.0
2080,149.0
2081,153.0
2082,136.0
2083,124.0
2084,119.0
2085,128.0
2086,146.0
2087,127.0
2088,154.0
2089,126.0
2090,148.0
2091,105.0
2092,127.0
2093,124.0
2094,138.0
2095,166.0
2096,139.0
2097,141.0
2098,136.0
