Season,0
1981,70.0
1982,80.0
1983,69.0
1984,64.0
1985,73.0
1986,72.0
1987,88.0
1988,83.0
1989,84.0
1990,70.0
1991,77.0
1992,91.0
1993,113.0
1994,55.0
1995,69.0
1996,69.0
1997,75.0
1998,112.0
1999,84.0
2000,102.0
2001,68.0
2002,67.0
2003,90.0
2004,109.0
2005,70.0
2006,91.0
2007,69.0
2008,73.0
2009,63.0
2010,97.0
2011,86.0
2012,67.0
2013,76.0
2014,94.0
2015,89.0
2016,93.0
2017,99.0
2018,96.0
2019,85.0
2020,69.0
2021,90.0
2022,49.0
2023,64.0
2024,75.0
2025,117.0
2026,71.0
2027,85.0
2028,83.0
2029,70.0
2030,94.0
2031,96.0
2032,82.0
2033,100.0
2034,107.0
2035,108.0
2036,91.0
2037,86.0
2038,77.0
2039,98.0
2040,118.0
2041,123.0
2042,106.0
2043,82.0
2044,104.0
2045,112.0
2046,87.0
2047,90.0
2048,121.0
2049,114.0
2050,106.0
2051,79.0
2052,102.0
2053,115.0
2054,117.0
2055,112.0
2056,100.0
2057,103.0
2058,141.0
2059,146.0
2060,129.0
2061,108.0
2062,129.0
2063,132.0
2064,114.0
2065,104.0
2066,110.0
2067,117.0
2068,107.0
2069,120.0
2070,111.0
2071,103.0
2072,135.0
2073,103.0
2074,141.0
2075,136.0
2076,121.0
2077,146.0
2078,95.0
2079,153.0
2080,106.0
2081,105.0
2082,128.0
2083,131.0
2084,117.0
2085,129.0
2086,134.0
2087,154.0
2088,165.0
2089,146.0
2090,127.0
2091,114.0
2092,149.0
2093,122.0
2094,139.0
2095,138.0
2096,126.0
2097,161.0
2098,125.0
