106.0,81.0,74.0,57.0,87.0,58.0,90.0,84.0,85.0,97.0,56.0,40.0,73.0,88.0,91.0,70.0,64.0,72.0,64.0,101.0,79.0,104.0,98.0,61.0,98.0,48.0,61.0,87.0,90.0,87.0,73.0,112.0,58.0,69.0,66.0,88.0,84.0,90.0,96.0,117.0,63.0,98.0,82.0,116.0,110.0,105.0,126.0,73.0,88.0,97.0,105.0,87.0,108.0,115.0,90.0,83.0,73.0,87.0,91.0,99.0,91.0,76.0,88.0,106.0,75.0,90.0,107.0,77.0,74.0,99.0,83.0,96.0,116.0,115.0,109.0,58.0,135.0,80.0,96.0,48.0,88.0,116.0,72.0,100.0,112.0,80.0,78.0,103.0,109.0,101.0,88.0,58.0,95.0,103.0,77.0,105.0,123.0,117.0,117.0,89.0,126.0,112.0,85.0,77.0,87.0,88.0,104.0,82.0,98.0,84.0,94.0,102.0,68.0,82.0,91.0,74.0,108.0,86.0
106.0,76.0,72.0,57.0,84.0,55.0,90.0,82.0,83.0,93.0,52.0,37.0,70.0,87.0,89.0,68.0,67.0,70.0,64.0,98.0,78.0,101.0,95.0,58.0,95.0,45.0,59.0,86.0,87.0,87.0,71.0,111.0,53.0,69.0,63.0,89.0,83.0,90.0,97.0,115.0,63.0,92.0,83.0,116.0,111.0,103.0,125.0,73.0,87.0,88.0,103.0,85.0,108.0,116.0,85.0,82.0,69.0,86.0,88.0,97.0,89.0,76.0,88.0,105.0,70.0,87.0,106.0,74.0,75.0,98.0,83.0,95.0,115.0,113.0,108.0,56.0,133.0,77.0,96.0,48.0,84.0,115.0,71.0,99.0,113.0,79.0,78.0,100.0,104.0,100.0,86.0,56.0,94.0,104.0,78.0,101.0,122.0,118.0,115.0,88.0,125.0,110.0,85.0,76.0,88.0,85.0,106.0,79.0,97.0,80.0,91.0,101.0,62.0,82.0,91.0,73.0,109.0,84.0
